id,latitude,longitude,publicHazardId,nidHeight,eapId,separateStructuresCount,isAssociatedStructureId,distance,jurisdictionAuthorityId,damLength,maxStorage,maxDischarge,spillwayWidth,numberOfLocks,huc8,drainageArea,Owner_Private,Owner_Public_Utility,Owner_Federal,Owner_State,Owner_Local_Government,Owner_Not_Listed,Owner_Tribe,Purpose_Tailings,Purpose_Fire Protection_Stock_Or_Small_Fish_Pond,Purpose_Grade_Stabilization,Purpose_Other,Purpose_Irrigation,Purpose_Navigation,Purpose_Fish_and_Wildlife_Pond,Purpose_Recreation,Purpose_Hydroelectric,Purpose_Debris_Control,Purpose_Water_Supply,Purpose_Flood_Risk_Reduction,Type_Arch,Type_Timber_Crib,Type_Concrete,Type_Other,Type_Multi_Arch,Type_Stone,Type_Roller_Compacted_Concrete,Type_Rockfill,Type_Buttress,Type_Masonry,Type_Earth,Type_Gravity,is_navigation,is_distance_null,hazardLabel
549642,39.57139,-78.74138889,3,74,1,0,0,2,1,325,1462,2304.5,0,0,2070002,1.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,FALSE,FALSE,High
489252,42.34242389,-72.0309864,2,8,1,0,0,3.2,1,230,280,300,14,0,1080204,2.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Significant
466450,41.344957,-72.452497,1,7,2,0,0,1,1,540,57,186,14,0,1080205,0.97,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
466531,40.258337,-107.362231,1,21,3,0,0,18,1,275,179,243,6,0,14050001,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
524126,36.223661,-97.068052,2,24,3,0,0,5,1,575,158,1864,1,0,11060006,1.29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Significant
536768,31.634531,-94.615949,3,15,1,0,0,3.2,1,400,26,215,5.5,0,12020005,0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,High
464472,39.676119,-105.066683,1,13,3,0,0,0,1,1550,730,27,2.9,0,10190002,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
552351,32.824667,-84.864722,1,16,3,0,0,1,0,320,70.1,434.5,14,0,3130002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
477734,41.8777,-95.7053,1,38,3,0,0,26,1,513,63,187,20,0,10230007,0.36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
527077,36.9323249,-96.86237508,1,30,3,0,0,10,1,150,150,434.5,1,0,11060001,3339.85,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
547940,45.92146,-88.91188,1,9,3,0,0,48,0,168,467,107,16,0,4030108,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
468875,38.51041701,-107.6239891,3,323,1,0,0,44,1,620,30726,41350,164,0,14020002,3965.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE,High
498976,38.4318317,-90.6859443,3,34,3,0,0,6,0,550,91,2304.5,0,0,7140102,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
492890,44.28738,-95.99854,1,14,3,0,0,5,1,550,1260,434.5,14,0,7020006,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,Low
531686,35.058889,-86.457222,2,16,3,0,0,0,0,565,58,0,0,0,6030002,0.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Significant
522724,45.31549835,-117.1040115,1,22,3,0,0,3.2,1,594,315,15,0,0,17060105,0.3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,FALSE,TRUE,Low
513045,40.304971,-96.361187,1,40,3,0,0,5,1,602,338,290,14,0,10240008,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
476323,40.9602,-93.1317,1,25,3,0,0,4,1,608,65,434.5,14,0,10280201,0.28,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
496016,43.51064,-91.66126,1,35,3,0,0,9,1,350,118,434.5,14,0,7060002,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
526865,34.37873164,-99.03883865,1,16,3,0,0,5,1,1000,106,5545,1,0,11130102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
502770,39.92669,-91.76488,1,38,3,0,0,5,0,380,91,227,30,0,7110003,448,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
462553,35.36833333,-94.34833333,3,39,1,0,0,3.2,1,540,165,175,14,0,11110104,0.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,High
460425,33.28333,-85.49167,1,30,2,0,0,9,0,200,110,620,0,0,3150109,2.87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
536286,45.137159,-101.251925,1,20,3,0,0,0,1,500,72,1200,24,0,10130306,1.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
487895,30.78535,-91.37457,2,17,2,0,0,0.2,1,480,58.65,3.5,2.5,0,8070201,0.09,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Significant
524013,35.61033603,-99.40627244,1,20,3,0,0,1.5,1,550,73,350,1,0,11130301,7.195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
546226,46.450913,-122.891462,1,11,3,0,0,0,1,2000,80,434.5,14,0,17080005,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
472648,31.31,-83.821944,1,25,3,0,0,3.2,1,1040,404,434.5,14,0,3110203,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
478273,41.4189,-94.8631,1,23,3,0,0,2,1,475,61,434.5,1,0,10240003,0.23,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
525509,33.3837,-81.0625,1,15,3,0,0,3.2,1,550,123,434.5,14,0,3050204,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,Low
537921,31.690171,-96.919851,3,45,1,0,0,5.65,1,5750,9080,5689,332.5,0,12060202,14.85,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,High
499365,38.97154539,-93.89622304,1,25,3,0,0,0,0,550,40,434.5,0,0,10300104,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
519879,39.66668333,-74.32038333,2,9,1,0,0,0,1,1275,139,2750,50,0,2040301,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE,TRUE,Significant
495560,36.89599101,-90.30270179,1,30,3,0,0,5,0,550,112,434.5,0,0,8020203,380,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
512859,40.45330192,-100.1338885,1,28,3,0,0,16,1,515,341.4,434.5,14,0,10250009,3.27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
463250,34.73194444,-92.61083333,1,55,3,0,0,2,1,625,464,354,14,0,8040203,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
478973,39.22328066,-86.09141225,1,23,2,0,0,12,1,350,60,239,0,0,5120208,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
538334,32.388529,-99.091805,1,22,3,0,0,8,0,2100,420,434.5,14,0,12060105,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
463546,34.89111,-111.29333,1,17,3,0,0,30,1,165,330,608,50,0,15020015,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
494737,37.25746636,-90.49283919,1,27,3,0,0,11,0,550,260,434.5,0,0,8020202,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
478951,41.91409,-88.31399,2,7,2,0,0,0.1,1,300,143,498.5,300,0,7120007,2.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,Significant
559846,41.0305,-94.648,1,28,3,0,0,5,1,453,25,434.5,20,0,10240010,0.16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
551173,36.47306,-114.46944,1,185,3,0,0,0,1,10240,12924,0,0,0,15010005,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
550420,38.77617553,-84.96456271,2,118,1,0,0,4,0,1991,168128.8,91004,0,2,5090203,83176,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TRUE,FALSE,Significant
507623,31.0084748,-91.4941175,1,23,3,0,0,0,1,550,84,434.5,14,0,8070201,0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
479868,39.51060164,-87.50539651,2,24,2,0,0,3,1,600,410,1274,45,0,5120111,1.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Significant
543885,27.47417,-99.429881,1,14,3,0,0,3,0,770,90,434.5,14,0,13080002,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
533156,33.3726,-81.2597,2,12,1,0,0,3.2,1,550,107,498.5,24,0,3050204,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,Significant
495176,37.62890641,-90.07733632,3,32,3,0,0,3,0,550,171,2304.5,0,0,7140107,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
497098,37.781125,-90.08962,1,71,2,0,0,1,1,550,53,5,14,0,7140105,0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,Low
525748,41.5170951,-71.78054581,3,17,1,0,0,1,1,250,990,175,9,0,1090005,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,FALSE,FALSE,High
535223,45.46166,-102.618323,1,15,3,0,0,0,1,300,65,1000,24,0,10130305,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
514838,36.174457,-115.243524,2,41,1,0,0,0,1,1000,134,1763,138,0,15010015,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Significant
475517,41.0737,-93.4875,1,30,3,0,0,4,1,400,79,434.5,14,0,7100008,0.35,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
485675,38.203441,-95.944908,1,16,3,0,0,32,0,550,80,434.5,14,0,11070201,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,Low
494252,40.10244066,-93.71256928,1,20,3,0,0,12,0,550,107,434.5,0,0,10280102,240,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
471129,33.072222,-83.44,1,27,3,0,0,35,1,550,96,434.5,14,0,3070101,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
529190,45.758325,-100.533323,2,22,3,0,0,7,0,370,194,1336,50,0,10130102,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Significant
469216,34.35,-85.3,3,120,1,1,0,8,0,10240,12600,13500,50,0,3150103,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,FALSE,FALSE,High
491046,38.96194444,-84.37083333,3,35,3,0,0,2,1,400,110,2304.5,50,0,5090201,0.22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
503722,48.9773,-107.57348,1,20,3,0,0,60.01,0,396,79,434.5,14,0,10050011,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,Low
517436,40.72083333,-81.50166667,2,22,2,0,0,11.7,1,150,37.1,523,24,0,5040001,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Significant
533966,32.13428,-94.825761,1,19,3,0,0,4.25,0,850,100,434.5,14,0,12020004,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
514557,36.0723,-78.0055,2,18,2,0,0,2.5,0,550,63,498.5,24,0,3020101,1.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Significant
464491,37.244999,-106.340007,2,54,1,0,0,24,1,510,139,1650,40,0,13010002,40,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Significant
475526,41.4849,-93.8147,2,32,3,0,0,10,1,966,1269,498.5,2,0,7100008,4.09,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Significant
537471,32.543595,-95.191318,1,11,3,0,0,7,0,320,193,0,0,0,12010002,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
465265,38.8689,-120.8551,3,32,2,0,0,0.7,1,350,110,2304.5,50,0,18020129,1.33,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
485588,38.940014,-97.84986,1,14,3,0,0,8,0,670,77,434.5,56,0,10260010,0.27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
528795,44.703326,-102.208323,1,23,3,0,0,0,1,600,230,1800,50,0,10120113,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
487623,37.72660549,-96.50664165,1,27,3,0,0,9,0,575,67.74,577.18,60,0,11070102,0.29,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
524594,34.876882,-97.404426,3,26,1,0,0,3,1,1230,210,600,1,0,11130303,17.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,High
497580,33.95562998,-88.46210067,1,14,3,0,0,5,1,550,56,434.5,14,0,3160101,69.565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
526338,34.9793,-81.2001,1,21,3,0,0,2,1,550,90,434.5,14,0,3050103,0.66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,Low
477769,43.55548,-112.045634,1,23,3,3,0,5,1,600,1230,60000,430,0,17040201,9800,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE,FALSE,Low
505690,46.5576,-106.9144,1,20,3,0,0,18,1,700,109,800,100,0,10100002,1.17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
549538,43.9637,-105.8694,1,33,3,0,0,1,1,776,282,2498,130,0,10090202,8.45,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
458945,38.703329,-120.064626,3,34,1,2,1,1,0,587,22338,1800,131.51,0,18020129,13.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
539492,38.035,-78.6404,3,38,1,0,0,0.13,1,335,98.8,2304.5,50,0,2080204,0.13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
545104,42.8324,-106.1651,1,19,3,0,0,8,1,800,401,0,25,0,10180007,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
479158,40.20636,-87.73374,2,47,1,0,0,0.1,1,920,4340,16256,117,0,5120109,34.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Significant
477725,41.0629,-94.954,1,32,3,0,0,10,1,550,29,5,12,0,10240009,0.06,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
466313,38.271121,-108.542226,2,13,1,0,0,0,1,852,16,35,4,0,14030003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,FALSE,Significant
475226,42.2368,-96.0104,1,29,3,0,0,22,1,500,73,434.5,14,0,10230004,1.01,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
545568,37.646,-78.0005,2,44,1,0,0,0.2,1,400,273,498.5,24,0,2080205,0.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Significant
537179,35.231266,-100.82473,1,71,3,0,0,0,1,2060,2463,434.5,14,0,11120301,6.37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
541703,33.476419,-100.410028,1,25,3,0,0,3.2,0,630,190,434.5,14,0,12060101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
510252,47.75,-100.866669,1,11,3,0,0,0,1,315,2780,1325,50,0,10130101,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
464258,34.37209999,-92.09090003,1,16,1,0,0,2.5,0,1320,2060,480,20,0,11110207,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
478056,42.2923,-116.1221,2,37,2,0,0,0,1,1100,139,258,15,0,17050104,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Significant
460951,30.505,-87.73667,1,22,2,0,0,4,0,250,100,370,0,0,3160205,1.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
480173,39.44920189,-86.44857051,3,29,1,0,0,1,1,635,1045,2152,52,0,5120201,0.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,High
496572,38.00191428,-90.63857849,1,62,2,0,0,0,1,750,107,0,0,0,7140104,0.18,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
537261,33.124825,-98.797838,1,15,3,0,0,3.2,0,500,156,434.5,14,0,12060101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
558528,40.67816672,-99.75013351,1,33,3,0,1,8,1,328,400,434.5,14,0,10200101,1.505,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
558198,32.016847,-93.69275,1,13,2,0,0,1.8,1,3030,529,1400,100,0,12010004,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
507977,33.09508585,-89.40886689,1,22,3,0,0,3,1,550,79,434.5,14,0,3180001,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
470392,31.596667,-83.300278,1,12,3,0,0,19,0,642,89,434.5,14,0,3110202,152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
470963,32.661111,-84.834722,1,18,3,0,0,1,0,160,97,434.5,14,0,3130002,295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
493855,41.382718,-70.672052,2,5,1,0,0,4,1,280,26,250,14,0,1090002,4.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Significant
471625,33.576028,-82.237167,1,31,3,0,0,8.5,1,400,168,434.5,14,0,3060106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
517918,39.89666667,-82.465,1,26,1,0,0,2.1,1,240,45,84,14,0,5040006,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
464665,38.7581,-121.2282,1,23,2,0,0,3.2,1,2000,120,434.5,14,0,18020111,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
544300,32.195792,-95.647348,1,18,3,0,0,7.75,0,400,127,3,96.33,0,12020001,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
506011,48.0496,-110.6007,1,25,3,0,0,9,1,270,52,434.5,14,0,10030203,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
504930,32.8866448,-90.27141363,1,27,3,0,0,12.5,1,550,161,434.5,14,0,8030206,0.38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
506884,48.928,-112.5521,1,24,3,0,0,3.2,1,550,342,434.5,14,0,10050001,1.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE,Low
528323,43.629993,-100.293324,1,28,3,0,0,0,1,340,28,278,14,0,10140204,1.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
462220,34.43666667,-91.32166667,1,22,3,0,0,2,0,720,275,1920,50,0,8020303,0.24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,Low
